region_name,district_name,schoolname,school_code_address,region_code,district_code,serial,ps_code,ward
ARUSHA,ARUSHA,BANGATA PRIMARY SCHOOL - PS0101001
, shl_ps0101001.htm ,results/reg_01.htm,distr_0101.htm,1,PS0101001,Bangata
ARUSHA,ARUSHA,BWAWANI PRIMARY SCHOOL - PS0101003
, shl_ps0101003.htm ,results/reg_01.htm,distr_0101.htm,2,PS0101003,Bwawani
ARUSHA,ARUSHA,EKENYWA PRIMARY SCHOOL - PS0101005
, shl_ps0101005.htm ,results/reg_01.htm,distr_0101.htm,3,PS0101005,Olturumet
ARUSHA,ARUSHA,EMAOI PRIMARY SCHOOL - PS0101006
, shl_ps0101006.htm ,results/reg_01.htm,distr_0101.htm,4,PS0101006,Olmotonyi
ARUSHA,ARUSHA,ENDONYOESOIYE PRIMARY SCHOOL - PS0101007
, shl_ps0101007.htm ,results/reg_01.htm,distr_0101.htm,5,PS0101007,Tarakwa
ARUSHA,ARUSHA,ENGALAONI PRIMARY SCHOOL - PS0101008
, shl_ps0101008.htm ,results/reg_01.htm,distr_0101.htm,6,PS0101008,Mwandet
ARUSHA,ARUSHA,ENGORIKA PRIMARY SCHOOL - PS0101009
, shl_ps0101009.htm ,results/reg_01.htm,distr_0101.htm,7,PS0101009,Lemanyata
ARUSHA,ARUSHA,ENGUTUKOITI PRIMARY SCHOOL - PS0101010
, shl_ps0101010.htm ,results/reg_01.htm,distr_0101.htm,8,PS0101010,Oldonyowas
ARUSHA,ARUSHA,ENYUATA PRIMARY SCHOOL - PS0101011
, shl_ps0101011.htm ,results/reg_01.htm,distr_0101.htm,9,PS0101011,Kiranyi
ARUSHA,ARUSHA,GREEN ACRES PRIMARY SCHOOL - PS0101012
, shl_ps0101012.htm ,results/reg_01.htm,distr_0101.htm,10,PS0101012,Kiutu
ARUSHA,ARUSHA,ILBORU PRIMARY SCHOOL - PS0101013
, shl_ps0101013.htm ,results/reg_01.htm,distr_0101.htm,11,PS0101013,Ilboru
ARUSHA,ARUSHA,ILKERINI PRIMARY SCHOOL - PS0101014
, shl_ps0101014.htm ,results/reg_01.htm,distr_0101.htm,12,PS0101014,Kisongo
ARUSHA,ARUSHA,ILKIDING'A PRIMARY SCHOOL - PS0101015
, shl_ps0101015.htm ,results/reg_01.htm,distr_0101.htm,13,PS0101015,Ilkiding'a
ARUSHA,ARUSHA,ILKISONGO PRIMARY SCHOOL - PS0101016
, shl_ps0101016.htm ,results/reg_01.htm,distr_0101.htm,14,PS0101016,Ilkiding'a
ARUSHA,ARUSHA,ILKIUREI PRIMARY SCHOOL - PS0101017
, shl_ps0101017.htm ,results/reg_01.htm,distr_0101.htm,15,PS0101017,Kiranyi
ARUSHA,ARUSHA,ILKUROTI PRIMARY SCHOOL - PS0101018
, shl_ps0101018.htm ,results/reg_01.htm,distr_0101.htm,16,PS0101018,Lengijave
ARUSHA,ARUSHA,IMBIBIA PRIMARY SCHOOL - PS0101019
, shl_ps0101019.htm ,results/reg_01.htm,distr_0101.htm,17,PS0101019,Mwandet
ARUSHA,ARUSHA,JK NYERERE PRIMARY SCHOOL - PS0101020
, shl_ps0101020.htm ,results/reg_01.htm,distr_0101.htm,18,PS0101020,Oloirien
ARUSHA,ARUSHA,KAMBI YA MAZIWA PRIMARY SCHOOL - PS0101022
, shl_ps0101022.htm ,results/reg_01.htm,distr_0101.htm,19,PS0101022,Mateves
ARUSHA,ARUSHA,KIGONGONI PRIMARY SCHOOL - PS0101023
, shl_ps0101023.htm ,results/reg_01.htm,distr_0101.htm,20,PS0101023,Bwawani
ARUSHA,ARUSHA,KILIMANJARO PRIMARY SCHOOL - PS0101024
, shl_ps0101024.htm ,results/reg_01.htm,distr_0101.htm,21,PS0101024,Oloirien
ARUSHA,ARUSHA,KIMNYAKI PRIMARY SCHOOL - PS0101025
, shl_ps0101025.htm ,results/reg_01.htm,distr_0101.htm,22,PS0101025,Kimnyaki
ARUSHA,ARUSHA,KIOGA PRIMARY SCHOOL - PS0101026
, shl_ps0101026.htm ,results/reg_01.htm,distr_0101.htm,23,PS0101026,Ilkiding'a
ARUSHA,ARUSHA,KIRANYI PRIMARY SCHOOL - PS0101027
, shl_ps0101027.htm ,results/reg_01.htm,distr_0101.htm,24,PS0101027,Kiranyi
ARUSHA,ARUSHA,KISERIAN PRIMARY SCHOOL - PS0101028
, shl_ps0101028.htm ,results/reg_01.htm,distr_0101.htm,25,PS0101028,Mlangarini
ARUSHA,ARUSHA,KISONGO PRIMARY SCHOOL - PS0101029
, shl_ps0101029.htm ,results/reg_01.htm,distr_0101.htm,26,PS0101029,Kisongo
ARUSHA,ARUSHA,LAMOLOKI PRIMARY SCHOOL - PS0101030
, shl_ps0101030.htm ,results/reg_01.htm,distr_0101.htm,27,PS0101030,Bwawani
ARUSHA,ARUSHA,LAROI PRIMARY SCHOOL - PS0101031
, shl_ps0101031.htm ,results/reg_01.htm,distr_0101.htm,28,PS0101031,Laroi
ARUSHA,ARUSHA,LEMANYATA PRIMARY SCHOOL - PS0101032
, shl_ps0101032.htm ,results/reg_01.htm,distr_0101.htm,29,PS0101032,Lemanyata
ARUSHA,ARUSHA,LEMINYOR PRIMARY SCHOOL - PS0101033
, shl_ps0101033.htm ,results/reg_01.htm,distr_0101.htm,30,PS0101033,Oldonyosambu
ARUSHA,ARUSHA,LEMUGUR PRIMARY SCHOOL - PS0101034
, shl_ps0101034.htm ,results/reg_01.htm,distr_0101.htm,31,PS0101034,Mateves
ARUSHA,ARUSHA,LENGIJAVE PRIMARY SCHOOL - PS0101035
, shl_ps0101035.htm ,results/reg_01.htm,distr_0101.htm,32,PS0101035,Lengijave
ARUSHA,ARUSHA,LESIRAA PRIMARY SCHOOL - PS0101036
, shl_ps0101036.htm ,results/reg_01.htm,distr_0101.htm,33,PS0101036,Kisongo
ARUSHA,ARUSHA,LIKAMBA PRIMARY SCHOOL - PS0101037
, shl_ps0101037.htm ,results/reg_01.htm,distr_0101.htm,34,PS0101037,Musa
ARUSHA,ARUSHA,LOOVILUKUNY PRIMARY SCHOOL - PS0101038
, shl_ps0101038.htm ,results/reg_01.htm,distr_0101.htm,35,PS0101038,Kisongo
ARUSHA,ARUSHA,LORUVANI PRIMARY SCHOOL - PS0101039
, shl_ps0101039.htm ,results/reg_01.htm,distr_0101.htm,36,PS0101039,Olturoto
ARUSHA,ARUSHA,LOSIKITO PRIMARY SCHOOL - PS0101040
, shl_ps0101040.htm ,results/reg_01.htm,distr_0101.htm,37,PS0101040,Mwandet
ARUSHA,ARUSHA,LOSINONI PRIMARY SCHOOL - PS0101041
, shl_ps0101041.htm ,results/reg_01.htm,distr_0101.htm,38,PS0101041,Oldonyowas
ARUSHA,ARUSHA,MAJIMOTO PRIMARY SCHOOL - PS0101043
, shl_ps0101043.htm ,results/reg_01.htm,distr_0101.htm,39,PS0101043,Nduruma
ARUSHA,ARUSHA,MANYIRE PRIMARY SCHOOL - PS0101044
, shl_ps0101044.htm ,results/reg_01.htm,distr_0101.htm,40,PS0101044,Mlangarini
ARUSHA,ARUSHA,MARURANI PRIMARY SCHOOL - PS0101045
, shl_ps0101045.htm ,results/reg_01.htm,distr_0101.htm,41,PS0101045,Nduruma
ARUSHA,ARUSHA,MATIM PRIMARY SCHOOL - PS0101047
, shl_ps0101047.htm ,results/reg_01.htm,distr_0101.htm,42,PS0101047,Lemanyata
ARUSHA,ARUSHA,MBUYUNI PRIMARY SCHOOL - PS0101048
, shl_ps0101048.htm ,results/reg_01.htm,distr_0101.htm,43,PS0101048,Oljoro
ARUSHA,ARUSHA,MIDAWE PRIMARY SCHOOL - PS0101049
, shl_ps0101049.htm ,results/reg_01.htm,distr_0101.htm,44,PS0101049,Bangata
ARUSHA,ARUSHA,MIRONGOINE PRIMARY SCHOOL - PS0101050
, shl_ps0101050.htm ,results/reg_01.htm,distr_0101.htm,45,PS0101050,Oljoro
ARUSHA,ARUSHA,MLANGARINI PRIMARY SCHOOL - PS0101051
, shl_ps0101051.htm ,results/reg_01.htm,distr_0101.htm,46,PS0101051,Mlangarini
ARUSHA,ARUSHA,MOIVO PRIMARY SCHOOL - PS0101052
, shl_ps0101052.htm ,results/reg_01.htm,distr_0101.htm,47,PS0101052,Moivo
ARUSHA,ARUSHA,MRINGA PRIMARY SCHOOL - PS0101054
, shl_ps0101054.htm ,results/reg_01.htm,distr_0101.htm,48,PS0101054,Oloirien
ARUSHA,ARUSHA,MUNGUSHI PRIMARY SCHOOL - PS0101055
, shl_ps0101055.htm ,results/reg_01.htm,distr_0101.htm,49,PS0101055,Bwawani
ARUSHA,ARUSHA,MUSA PRIMARY SCHOOL - PS0101057
, shl_ps0101057.htm ,results/reg_01.htm,distr_0101.htm,50,PS0101057,Musa
ARUSHA,ARUSHA,MUUNGANO PRIMARY SCHOOL - PS0101058
, shl_ps0101058.htm ,results/reg_01.htm,distr_0101.htm,51,PS0101058,Mlangarini
ARUSHA,ARUSHA,MWANDETI PRIMARY SCHOOL - PS0101059
, shl_ps0101059.htm ,results/reg_01.htm,distr_0101.htm,52,PS0101059,Mwandet
